"id","function_","distName1","distName2","distName3","distName4","area_km2","objective","change","lon","lat","rank"
"7367CAF1-853E-4A5F-E053-A03BA40AD968","Public Park Or Garden","Humberstone Park",NA,NA,NA,0.121137211195694,3526.22566919364,-0.103,-1.08329729148325,52.6394844135269,164
"7367CB29-E966-4A5F-E053-A03BA40AD968","Public Park Or Garden","Millbrook Park Millennium Green",NA,NA,NA,0.150709759919858,3522.58723890406,-0.103,-2.8906884135459,53.4865175435061,165
"7367CB0D-19D3-4A5F-E053-A03BA40AD968","Public Park Or Garden","Berrington Park",NA,NA,NA,1.09722678774946,3518.95924009201,-0.103,-2.71856219560298,52.2650564905159,166
"7367CAB7-1FF3-4A5F-E053-A03BA40AD968","Public Park Or Garden","Lily Hill Park",NA,NA,NA,0.235390030552745,3515.33833641713,-0.103,-0.72439889063326,51.4143290798003,167
"7367CB63-BF8A-4A5F-E053-A03BA40AD968","Public Park Or Garden","Naworth Parks",NA,NA,NA,2.98418941287215,3511.71880483955,-0.103,-2.68442293251077,54.956733774268,168
"7367CB01-A216-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.107734560723414,3508.10660044672,-0.103,-0.199564994426613,53.6151960657769,169
"7367CB24-BB3C-4A5F-E053-A03BA40AD968","Public Park Or Garden","Bennett's Park",NA,NA,NA,0.236541976370216,3504.49563875882,-0.103,0.631297877518964,51.9637670224623,170
"7367CABB-A4C4-4A5F-E053-A03BA40AD968","Public Park Or Garden","Little Stoke Park",NA,NA,NA,0.115095474623862,3500.89313453814,-0.103,-2.55957822311866,51.5277475209875,171
"7367CAC2-C536-4A5F-E053-A03BA40AD968","Playing Field","Longdales Park",NA,NA,NA,0.127741618452868,3497.29219142127,-0.103,-0.47780141512147,53.2595475799246,172
"7367CB01-0A4D-4A5F-E053-A03BA40AD968","Other Sports Facility","Southbury Leisure Centre",NA,NA,NA,0.384736493382327,3493.69209592761,-0.103,-0.06246323387724,51.6547723539792,173
"7367CB0F-3FEF-4A5F-E053-A03BA40AD968","Public Park Or Garden","Hatch Grange",NA,NA,NA,0.148887884600456,3490.11035020104,-0.103,-1.33574466483197,50.9300110415413,174
"7367CC38-92A9-4A5F-E053-A03BA40AD968","Public Park Or Garden","Elmers Green Common",NA,NA,NA,0.224531735014286,3486.53657924018,-0.102,-2.76236351908316,53.551859578214,175
"7367CB63-F874-4A5F-E053-A03BA40AD968","Public Park Or Garden","Kilburn Park",NA,NA,NA,0.223502462523721,3482.9657674516,-0.102,-1.2401620979519,54.2090670128255,176
"7367CB62-DFDF-4A5F-E053-A03BA40AD968","Playing Field","Murton Recreation Ground",NA,NA,NA,0.13015933808541,3479.40100326812,-0.102,-1.38888813084934,54.8122628377128,177
"7367CAEE-4EE7-4A5F-E053-A03BA40AD968","Public Park Or Garden","Norbury Park",NA,NA,NA,0.113561417919433,3475.84482890575,-0.102,-0.116792989731507,51.4126405240399,178
